"fight","attachment","work","score","late","coed","smorale","gender","income","free","pared","catholic","SCH_ID"
0,1,0,44,4,1,4,0,11,1,1,0,428
0,1,1,40,3,1,4,1,11,1,1,0,428
0,1,0,60,2,1,4,1,12,1,1,0,428
0,1,0,50,3,1,4,1,9,1,1,0,428
0,1,1,45,3,1,4,1,13,1,1,0,428
0,1,0,39,2,1,4,1,10,1,0,0,428
0,0,0,49,5,1,4,1,12,1,1,0,428
0,1,1,54,2,1,4,0,13,1,1,0,428
0,1,0,64,2,1,4,1,10,1,1,0,428
0,1,0,42,3,1,4,1,8,1,1,0,428
0,1,1,69,1,1,4,0,10,1,1,0,428
0,1,0,56,2,1,4,0,6,1,0,0,428
0,1,0,53,1,1,4,1,13,1,1,0,428
0,1,0,64,2,1,4,1,10,1,0,0,428
0,1,0,47,2,1,4,0,12,1,1,0,428
0,1,0,53,2,1,4,1,10,1,0,0,428
0,1,1,49,3,1,4,1,12,1,1,0,428
1,1,0,40,5,1,4,1,3,3,0,0,429
1,0,1,45,3,1,4,0,13,3,1,0,429
0,1,0,49,2,1,4,1,7,3,1,0,429
0,1,1,24,3,1,4,1,8,3,0,0,429
0,1,1,46,1,1,4,0,9,3,1,0,429
0,1,1,48,2,1,4,0,9,3,0,0,429
0,1,0,69,2,1,4,0,9,3,0,0,429
0,1,1,38,2,1,4,0,9,3,1,0,429
0,1,0,38,2,1,4,0,9,3,0,0,429
0,1,0,47,2,1,4,0,10,3,0,0,429
1,0,0,37,3,1,4,0,8,3,0,0,429
0,1,0,52,2,1,4,0,8,3,0,0,429
0,0,0,43,1,1,4,0,11,3,0,0,429
0,1,0,44,3,1,4,1,7,3,0,0,429
0,1,1,47,1,1,4,1,9,3,1,0,429
0,1,0,43,3,1,4,0,5,3,0,0,429
1,1,0,46,3,1,4,1,12,3,0,0,429
0,1,0,26,2,1,4,1,5,3,0,0,429
0,1,1,62,3,1,3,1,11,4,0,0,430
0,1,1,58,2,1,3,0,7,4,1,0,430
0,0,0,55,2,1,3,0,9,4,0,0,430
0,0,0,57,3,1,3,0,9,4,1,0,430
0,1,1,55,3,1,3,1,10,4,0,0,430
0,1,1,53,2,1,3,1,12,4,0,0,430
0,1,0,60,1,1,3,0,7,4,0,0,430
0,1,0,39,3,1,3,1,9,4,0,0,430
0,1,1,53,1,1,3,0,6,4,0,0,430
0,1,1,56,2,1,3,1,10,4,1,0,430
0,0,1,43,3,1,3,1,10,4,1,0,430
0,1,1,48,2,1,3,1,11,4,0,0,430
0,1,1,41,2,1,3,1,9,4,1,0,430
0,1,1,53,1,1,3,0,7,4,1,0,430
0,1,0,62,2,1,3,0,8,4,0,0,430
0,1,1,55,3,1,3,1,4,4,0,0,430
0,1,0,45,4,1,3,1,9,4,0,0,430
1,1,1,57,2,1,3,0,6,4,0,0,430
0,1,0,52,2,1,3,1,10,4,0,0,430
1,0,0,48,1,1,3,0,8,4,0,0,430
0,1,0,49,2,1,3,1,9,4,0,0,430
0,1,0,47,1,1,3,0,10,4,1,0,430
0,1,0,50,1,1,4,0,10,1,0,0,431
1,0,1,60,5,1,4,0,12,1,1,0,431
0,0,1,48,2,1,4,0,9,1,0,0,431
0,1,1,53,3,1,4,1,7,1,1,0,431
0,1,0,38,2,1,4,0,5,1,0,0,431
0,1,1,62,2,1,4,0,12,1,1,0,431
0,1,0,45,3,1,4,1,8,1,1,0,431
1,0,1,33,2,1,4,1,10,1,0,0,431
0,1,1,47,2,1,4,0,12,1,0,0,431
1,1,0,62,1,1,4,0,9,1,0,0,431
0,1,1,60,2,1,4,0,11,1,1,0,431
0,1,0,58,1,1,4,1,10,1,0,0,431
0,1,0,59,1,1,4,0,11,1,1,0,431
0,1,0,42,1,1,4,1,9,1,0,0,431
0,1,0,50,2,1,4,1,10,1,1,0,431
0,1,0,50,3,1,4,1,13,1,1,0,431
0,1,0,56,2,1,4,0,7,5,0,0,432
1,1,0,40,2,1,4,0,5,5,0,0,432
0,1,0,43,2,1,4,1,6,5,0,0,432
0,1,0,52,1,1,4,1,8,5,0,0,432
0,1,1,53,2,1,4,1,3,5,0,0,432
0,1,0,49,1,1,4,0,9,5,0,0,432
0,1,0,45,4,1,4,1,4,5,0,0,432
0,1,1,43,1,1,4,0,9,5,0,0,432
0,1,0,37,1,1,4,1,10,5,1,0,432
0,1,0,49,1,1,4,0,9,5,0,0,432
0,1,1,59,1,1,4,1,9,5,1,0,432
0,1,1,46,2,1,4,1,9,5,0,0,432
1,1,1,51,2,1,4,0,5,5,0,0,432
0,1,0,50,1,1,4,1,6,5,0,0,432
0,1,0,48,2,1,4,0,10,5,0,0,432
0,0,1,39,1,1,4,0,10,5,0,0,432
0,1,1,60,1,1,4,1,10,3,0,0,433
0,1,1,57,2,1,4,1,10,3,1,0,433
0,1,1,41,3,1,4,0,12,3,1,0,433
1,1,0,37,3,1,4,0,8,3,0,0,433
0,1,1,73,2,1,4,0,9,3,1,0,433
0,1,0,66,2,1,4,1,12,3,1,0,433
0,1,1,58,2,1,4,0,11,3,0,0,433
0,1,1,50,1,1,4,1,5,3,0,0,433
0,1,1,65,1,1,4,1,9,3,1,0,433
1,0,0,41,5,1,4,0,12,3,0,0,433
0,1,1,60,4,1,4,0,9,3,0,0,433
0,1,0,70,3,1,4,1,12,3,1,0,433
0,1,0,42,1,1,4,1,12,3,0,0,433
0,1,0,57,2,1,4,1,11,3,1,0,433
0,1,1,55,1,1,4,0,12,3,0,0,433
1,0,1,41,5,1,4,0,11,3,0,0,433
0,1,0,45,2,1,4,0,11,3,1,0,433
1,1,1,36,2,1,4,0,11,3,0,0,433
0,1,0,41,1,1,4,0,11,3,0,0,433
0,1,1,57,1,1,4,1,12,3,1,0,433
0,1,1,34,2,1,4,1,10,3,0,0,433
0,1,1,55,2,1,4,1,12,3,0,0,433
0,1,1,46,3,1,5,1,12,2,1,0,434
0,1,0,24,3,1,5,0,12,2,1,0,434
1,0,0,48,2,1,5,0,11,2,1,0,434
1,1,1,78,2,1,5,0,8,2,1,0,434
0,1,1,48,2,1,5,1,13,2,1,0,434
1,1,1,62,5,1,5,0,7,2,1,0,434
0,1,0,41,3,1,5,1,12,2,0,0,434
0,1,0,48,4,1,5,0,13,2,1,0,434
0,1,0,46,2,1,5,1,7,2,1,0,434
0,1,1,57,2,1,5,0,12,2,0,0,434
0,0,0,50,1,1,5,1,10,2,0,0,434
0,1,0,59,5,1,5,1,10,2,0,0,434
0,1,0,59,1,1,4,0,10,3,0,1,435
0,1,0,72,2,1,4,0,12,3,1,1,435
0,1,0,58,1,1,4,0,10,3,0,1,435
0,1,0,58,1,1,4,0,10,3,0,1,435
0,1,0,65,1,1,4,0,12,3,1,1,435
0,1,0,51,3,1,4,1,13,3,1,1,435
0,1,0,47,3,1,4,1,9,3,0,1,435
0,1,1,61,4,1,4,0,8,3,0,1,435
0,1,1,57,1,1,4,0,12,3,1,1,435
0,1,1,52,3,1,4,1,11,3,1,1,435
0,1,0,53,1,1,4,0,12,3,1,1,435
0,1,1,56,3,1,4,1,9,3,0,1,435
0,1,1,46,2,1,4,1,8,3,1,1,435
0,1,0,51,2,1,4,0,12,3,1,1,435
0,1,0,46,1,1,4,0,8,3,1,1,435
0,1,0,41,2,1,3,1,10,7,0,0,436
0,1,0,42,2,1,3,1,8,7,0,0,436
0,1,1,37,1,1,3,0,2,7,0,0,436
1,1,0,39,2,1,3,1,4,7,0,0,436
0,1,0,34,5,1,3,1,5,7,0,0,436
1,1,1,34,2,1,3,1,4,7,0,0,436
1,1,0,31,3,1,3,0,8,7,0,0,436
0,1,0,43,1,1,3,0,6,7,0,0,436
0,1,0,36,3,1,3,1,5,7,0,0,436
1,1,0,43,2,1,3,0,1,7,1,0,436
0,1,0,45,3,1,3,1,8,7,0,0,436
0,1,1,32,4,1,3,1,5,7,0,0,436
1,1,0,39,3,1,3,0,7,7,0,0,436
0,1,0,37,2,1,3,1,3,7,0,0,437
0,1,0,45,3,1,3,0,6,7,0,0,437
0,1,1,41,1,1,3,0,10,7,1,0,437
0,1,1,44,3,1,3,1,9,7,0,0,437
0,1,0,49,3,1,3,0,9,7,0,0,437
0,0,0,35,2,1,3,0,6,7,0,0,437
0,1,0,39,1,1,3,1,8,7,1,0,437
0,0,0,40,1,1,3,1,9,7,0,0,437
0,1,1,44,1,1,3,1,6,7,0,0,437
0,1,0,34,5,1,3,1,6,7,0,0,437
1,1,0,43,5,1,3,1,3,7,0,0,437
0,1,0,43,3,1,3,1,10,7,1,0,437
0,1,0,39,1,1,3,0,7,7,1,0,437
0,1,0,43,5,1,3,1,7,7,1,0,437
0,0,0,42,2,1,3,0,12,7,1,0,437
0,1,0,42,3,1,3,1,5,7,0,0,437
0,1,0,40,2,1,3,1,6,7,0,0,437
0,1,0,65,1,1,2,1,10,5,0,0,438
1,1,1,44,2,1,2,0,10,5,0,0,438
0,0,0,40,1,1,2,1,5,5,0,0,438
0,1,1,55,2,1,2,1,8,5,0,0,438
0,1,1,47,1,1,2,0,10,5,0,0,438
1,0,1,37,5,1,2,0,9,5,0,0,438
0,1,0,52,3,1,2,0,6,5,0,0,438
0,1,1,59,1,1,2,1,12,5,1,0,438
0,1,0,49,3,1,2,1,8,5,0,0,438
0,1,0,31,1,1,2,1,5,5,0,0,438
0,1,0,45,3,1,2,1,10,5,1,0,438
0,1,1,55,1,1,2,1,9,5,0,0,438
1,1,0,47,5,1,2,0,7,5,0,0,438
0,0,1,47,5,1,2,0,10,5,1,0,438
0,1,0,53,2,1,2,1,9,5,0,0,438
0,1,1,34,3,1,2,0,7,5,0,0,438
0,0,0,52,3,1,5,0,9,1,1,0,439
0,1,0,61,2,1,5,1,10,1,1,0,439
0,1,0,49,3,1,5,1,5,1,0,0,439
0,1,0,59,1,1,5,0,12,1,1,0,439
0,1,0,66,2,1,5,1,12,1,1,0,439
0,1,1,54,2,1,5,0,12,1,1,0,439
0,1,1,65,2,1,5,1,11,1,1,0,439
0,1,0,64,3,1,5,0,11,1,1,0,439
0,1,0,51,4,1,5,0,10,1,1,0,439
0,1,0,52,2,1,5,1,10,1,1,0,439
0,1,0,62,1,1,5,0,11,1,1,0,439
0,1,0,62,2,1,5,0,11,1,1,0,439
0,1,0,50,1,1,5,1,8,1,1,0,439
0,1,0,59,1,1,5,1,12,1,0,0,439
1,0,1,49,3,1,5,1,10,1,0,0,439
0,1,0,54,1,1,5,1,11,1,1,0,439
0,1,0,49,2,1,5,1,11,1,0,0,439
0,1,0,45,2,1,4,1,6,5,0,0,440
1,1,1,66,1,1,4,0,9,5,1,0,440
0,0,0,49,5,1,4,0,2,5,0,0,440
0,1,0,48,2,1,4,1,6,5,0,0,440
0,1,0,48,2,1,4,1,9,5,1,0,440
0,1,1,47,2,1,4,1,7,5,0,0,440
0,1,0,61,1,1,4,0,8,5,0,0,440
0,1,0,54,2,1,4,1,7,5,0,0,440
0,0,0,68,4,1,4,0,10,5,1,0,440
0,1,0,32,2,1,4,0,11,5,0,0,440
0,1,0,57,2,1,4,0,13,5,1,0,440
0,1,1,50,1,1,5,0,10,1,0,1,441
0,1,0,70,1,1,5,0,11,1,1,1,441
0,1,0,45,1,1,5,0,9,1,1,1,441
0,1,1,41,3,1,5,1,11,1,0,1,441
0,1,0,62,1,1,5,0,10,1,0,1,441
0,1,0,63,1,1,5,1,9,1,0,1,441
0,1,1,70,1,1,5,0,9,1,1,1,441
0,1,1,52,1,1,5,1,9,1,0,1,441
0,1,1,55,1,1,5,0,11,1,0,1,441
0,1,0,57,3,1,5,1,11,1,0,1,441
0,1,0,58,1,1,5,0,9,1,0,1,441
0,1,1,52,1,1,5,1,10,1,0,1,441
0,1,1,60,1,1,5,1,9,1,1,1,441
0,1,1,53,2,1,5,1,9,1,1,1,441
0,1,0,49,1,1,5,1,6,1,1,1,441
0,1,0,57,1,1,5,1,13,1,1,1,441
0,1,0,55,1,1,5,0,10,1,0,1,441
0,1,1,42,1,1,5,1,10,1,0,1,441
0,0,0,42,2,1,5,0,9,1,1,1,441
0,1,0,47,2,1,5,1,6,1,0,1,441
0,1,1,48,1,1,5,1,9,1,0,1,441
0,1,0,48,1,1,5,1,9,1,0,1,441
0,0,1,49,2,1,5,0,10,1,1,1,441
1,0,0,42,2,1,5,0,7,1,0,1,441
0,1,0,54,1,1,4,0,12,7,1,0,442
0,0,0,52,3,1,4,0,8,7,0,0,442
0,1,1,47,3,1,4,1,10,7,1,0,442
0,1,0,48,1,1,4,1,9,7,0,0,442
0,1,1,58,2,1,4,0,2,7,0,0,442
0,1,0,31,1,1,4,1,13,7,0,0,442
1,1,1,46,2,1,4,0,9,7,0,0,442
0,1,0,52,2,1,4,1,6,7,0,0,442
0,1,0,51,3,1,4,1,10,7,0,0,442
0,1,0,62,1,1,4,1,9,7,0,0,442
1,0,1,25,3,1,4,0,11,7,0,0,442
0,1,1,39,2,1,4,1,11,7,1,0,442
0,1,0,50,2,1,4,0,10,7,1,0,442
1,0,0,43,5,1,4,1,9,7,0,0,442
1,1,0,36,2,1,4,1,4,7,0,0,442
0,1,0,46,2,1,5,0,12,1,1,0,443
0,1,0,61,1,1,5,1,9,1,1,0,443
0,1,0,39,1,1,5,0,12,1,1,0,443
1,1,1,60,1,1,5,0,8,1,1,0,443
0,1,0,62,1,1,5,1,9,1,1,0,443
0,0,1,47,1,1,5,0,11,1,1,0,443
0,1,0,68,3,1,5,0,11,1,1,0,443
0,1,0,60,1,1,5,1,9,1,1,0,443
0,1,0,61,2,1,5,1,13,1,1,0,443
0,0,0,51,2,1,5,0,12,1,1,0,443
1,1,1,46,3,1,5,0,8,1,0,0,443
0,1,0,68,5,1,5,1,10,1,1,0,443
0,1,0,43,3,1,5,1,8,1,0,0,443
0,1,1,64,2,1,5,1,12,1,1,0,443
0,1,0,64,2,1,5,1,12,1,1,0,443
1,1,0,54,5,1,5,0,12,1,1,0,443
0,1,0,48,1,1,5,0,11,1,1,0,443
0,1,0,64,2,1,5,0,10,1,1,0,443
0,1,0,68,2,1,5,0,10,1,1,0,443
0,1,1,49,2,1,5,0,10,1,1,0,443
0,1,1,72,2,1,5,0,12,1,1,0,443
0,1,1,45,5,1,5,1,4,1,0,0,443
0,1,1,43,2,1,5,0,9,1,1,0,443
0,1,1,52,3,1,5,1,12,1,1,0,443
0,1,0,67,2,1,5,1,11,1,1,0,443
0,1,1,64,2,1,5,0,8,1,1,0,443
0,1,0,48,2,1,5,1,12,1,1,0,443
0,0,0,58,2,1,5,1,12,1,1,0,443
0,1,0,51,3,1,3,0,8,3,0,0,444
0,1,1,47,3,1,3,1,10,3,1,0,444
0,1,1,51,2,1,3,0,11,3,0,0,444
0,0,1,41,2,1,3,1,3,3,0,0,444
0,1,0,34,3,1,3,1,7,3,0,0,444
0,0,1,60,2,1,3,1,10,3,0,0,444
0,1,1,46,4,1,3,1,6,3,0,0,444
0,1,1,44,2,1,3,1,8,3,0,0,444
1,1,1,48,2,1,3,1,12,3,0,0,444
0,1,0,53,2,1,3,0,7,3,0,0,444
0,1,1,46,2,1,3,1,10,3,0,0,444
0,1,1,65,2,1,3,0,9,3,0,0,444
0,1,1,41,2,1,3,1,10,3,0,0,444
1,0,1,41,2,1,3,0,7,3,0,0,444
0,1,0,47,2,1,3,1,9,3,0,0,444
0,1,0,50,3,1,4,0,10,5,1,0,445
0,1,0,60,3,1,4,1,10,5,1,0,445
0,1,0,65,3,1,4,1,11,5,0,0,445
0,1,0,57,3,1,4,1,7,5,0,0,445
0,1,0,61,3,1,4,1,9,5,0,0,445
1,1,1,62,1,1,4,0,8,5,0,0,445
0,1,1,53,5,1,4,0,8,5,0,0,445
0,1,0,61,1,1,4,0,5,5,1,0,445
0,1,0,56,5,1,4,0,2,5,1,0,445
0,1,0,49,1,1,4,0,5,5,0,0,445
0,1,0,66,1,1,4,0,9,5,0,0,445
0,1,1,48,4,1,4,0,8,5,0,0,445
0,1,0,45,5,1,4,1,9,5,0,0,445
0,1,0,59,2,1,4,0,8,5,0,0,445
0,1,0,52,3,1,4,1,8,5,0,0,445
0,1,0,52,5,1,4,1,9,5,1,0,445
1,1,0,52,5,1,4,0,5,5,0,0,445
0,1,0,50,1,1,4,1,12,5,1,0,445
0,1,0,52,4,1,4,0,7,5,0,0,445
0,1,1,52,2,1,3,1,5,4,0,0,446
0,1,1,45,2,1,3,1,11,4,1,0,446
0,1,1,48,4,1,3,0,10,4,0,0,446
0,1,0,30,1,1,3,1,8,4,0,0,446
0,1,1,62,1,1,3,0,8,4,0,0,446
0,1,0,56,5,1,3,0,11,4,1,0,446
1,1,0,54,5,1,3,1,8,4,0,0,446
0,1,1,55,2,1,3,0,9,4,1,0,446
0,0,1,60,4,1,3,1,10,4,0,0,446
0,1,0,60,3,1,3,1,7,4,0,0,446
0,1,0,62,5,1,3,0,10,4,1,0,446
0,1,1,63,3,1,3,1,10,4,0,0,446
0,0,1,45,3,1,3,1,10,4,0,0,446
0,1,0,60,2,1,3,1,7,4,0,0,446
0,1,0,54,3,1,3,1,13,4,1,0,446
0,1,1,51,1,1,3,0,9,4,0,0,446
0,1,1,51,1,1,3,0,3,4,0,0,446
0,1,0,58,2,1,3,1,11,4,0,0,446
0,1,0,55,3,1,3,0,13,4,1,0,446
0,0,1,54,2,1,3,0,11,2,1,0,447
0,1,1,46,2,1,3,1,4,2,0,0,447
0,1,0,53,1,1,3,1,8,2,0,0,447
0,1,1,53,2,1,3,0,9,2,0,0,447
0,1,0,68,1,1,3,0,11,2,1,0,447
0,1,0,49,1,1,3,0,10,2,1,0,447
0,1,1,46,3,1,3,0,11,2,0,0,447
0,1,1,30,2,1,3,1,9,2,1,0,447
0,1,0,50,2,1,3,1,10,2,0,0,447
0,1,0,48,1,1,3,1,8,2,0,0,447
0,0,1,58,1,1,3,0,9,2,0,0,447
0,1,0,58,2,1,3,1,10,2,0,0,447
0,1,1,58,1,1,3,0,7,2,0,0,447
0,1,1,59,2,1,3,0,10,2,1,0,447
0,1,0,60,2,1,3,1,13,2,0,0,447
0,1,1,48,2,1,3,1,5,2,0,0,447
0,1,1,44,1,1,3,1,10,2,0,0,447
0,1,0,43,1,1,3,1,6,2,0,0,447
0,1,1,54,2,1,3,0,6,2,0,0,447
0,1,0,50,2,1,3,1,9,2,0,0,447
0,1,0,54,2,1,5,1,10,1,1,0,448
0,1,1,59,1,1,5,0,8,1,1,0,448
0,1,0,61,1,1,5,1,8,1,0,0,448
0,1,1,61,1,1,5,1,12,1,1,0,448
0,1,0,70,1,1,5,0,12,1,1,0,448
0,1,1,45,3,1,5,1,9,1,1,0,448
0,1,1,39,2,1,5,0,11,1,0,0,448
0,1,1,57,1,1,5,1,12,1,1,0,448
1,1,0,54,3,1,5,0,12,1,1,0,448
1,1,0,64,1,1,5,0,9,1,0,0,448
0,1,0,52,3,1,5,1,11,1,1,0,448
0,1,1,61,2,1,5,0,10,1,0,0,448
0,1,1,64,2,1,5,1,11,1,1,0,448
0,0,1,61,1,1,5,1,10,1,1,0,448
0,1,1,56,2,1,5,0,9,1,0,0,448
0,0,1,52,2,1,5,1,9,1,0,0,448
0,1,0,52,1,1,5,1,11,1,0,0,448
0,1,1,63,2,1,5,1,10,1,0,0,448
0,1,1,61,5,1,5,0,12,1,1,0,448
0,1,0,52,1,1,5,1,10,1,1,0,448
0,1,1,47,2,1,5,1,12,1,1,0,448
0,1,1,69,1,1,5,0,11,1,1,0,448
0,1,1,57,1,1,5,0,10,1,0,0,448
1,1,1,44,3,1,5,1,10,1,1,0,448
1,0,1,51,2,1,5,1,11,1,0,0,448
1,1,1,56,4,1,5,0,12,1,0,0,448
0,1,0,61,2,1,5,0,11,1,0,0,448
1,0,0,40,2,1,5,0,9,1,0,0,448
1,0,0,59,5,1,5,1,9,1,1,0,448
1,0,1,58,3,1,5,0,10,1,0,0,448
0,1,0,38,3,1,5,1,8,1,0,0,449
0,1,1,52,3,1,5,1,7,1,1,0,449
0,1,0,53,1,1,5,0,8,1,0,0,449
0,0,0,50,3,1,5,1,7,1,0,0,449
0,1,0,63,2,1,5,1,10,1,0,0,449
0,1,1,56,2,1,5,1,10,1,0,0,449
0,1,0,54,4,1,5,1,12,1,1,0,449
0,1,0,57,4,1,5,1,8,1,1,0,449
0,1,0,64,1,1,5,0,12,1,1,0,449
0,1,1,50,1,1,5,1,11,1,1,0,449
0,1,0,42,2,1,5,0,13,1,1,0,449
0,1,0,60,2,1,5,1,8,1,0,0,449
0,1,0,70,1,1,5,0,10,1,1,0,449
0,1,1,60,2,1,5,0,11,1,0,0,449
0,0,0,46,2,1,5,0,8,1,1,0,449
0,1,0,62,2,1,5,1,11,1,1,0,449
0,1,0,56,1,1,5,1,9,1,0,0,449
0,1,0,63,4,1,5,1,12,1,1,0,449
0,1,0,62,2,1,5,1,13,1,1,0,449
0,1,0,49,2,1,5,1,10,1,1,0,449
0,1,0,50,2,1,5,0,10,1,0,0,449
0,1,1,42,1,1,5,1,9,1,0,0,449
0,1,0,64,2,1,5,0,12,1,1,0,449
0,1,1,45,1,1,5,1,9,1,0,0,449
1,0,0,33,2,1,5,1,9,1,0,0,449
0,1,1,56,2,1,5,0,5,1,0,0,449
0,0,1,57,2,1,5,1,9,1,0,0,449
0,1,0,58,1,1,5,0,11,1,0,0,449
0,1,0,58,2,1,2,1,8,1,0,0,450
0,1,0,42,4,1,2,1,9,1,1,0,450
0,0,0,42,1,1,2,0,9,1,0,0,450
0,1,0,41,3,1,2,0,5,1,0,0,450
0,1,1,78,2,1,2,1,13,1,1,0,450
0,1,1,45,2,1,2,1,10,1,1,0,450
0,0,0,60,3,1,2,1,11,1,0,0,450
0,1,0,55,4,1,2,1,8,1,1,0,450
0,1,0,70,1,1,2,0,10,1,1,0,450
0,1,0,53,3,1,2,1,10,1,1,0,450
0,1,1,43,2,1,2,1,11,1,1,0,450
0,1,0,60,4,1,2,1,11,1,1,0,450
0,1,0,52,2,1,2,0,8,1,0,0,450
0,1,0,71,2,1,2,1,13,1,1,0,450
0,1,0,66,1,1,2,0,11,1,1,0,450
0,1,0,69,1,1,2,0,11,1,1,0,450
0,1,1,67,2,1,2,0,12,1,1,0,450
0,1,0,45,2,1,2,0,10,1,1,0,450
0,1,1,59,2,1,4,1,9,2,1,1,451
0,1,1,34,1,1,4,1,10,2,1,1,451
0,1,1,57,1,1,4,1,11,2,0,1,451
0,1,0,62,2,1,4,0,12,2,1,1,451
0,1,1,44,1,1,4,1,8,2,1,1,451
0,1,0,60,3,1,4,1,12,2,0,1,451
0,1,0,58,2,1,4,1,10,2,1,1,451
0,1,0,44,3,1,4,0,9,2,0,1,451
0,1,1,41,2,1,4,0,11,2,1,1,451
0,0,0,58,1,1,4,0,12,2,1,1,451
1,1,0,38,3,1,4,0,8,2,0,1,451
0,1,1,57,3,1,4,1,10,2,1,1,451
0,1,0,62,1,1,4,1,10,2,0,1,451
0,0,1,56,3,1,4,0,12,2,1,1,451
0,1,0,44,1,1,4,1,10,2,0,1,451
0,1,0,60,2,1,4,1,9,2,1,1,451
0,1,1,49,1,1,4,1,9,2,0,1,451
0,1,1,45,1,1,4,1,6,2,0,1,451
1,1,0,28,3,1,4,0,9,2,1,1,451
0,1,1,46,2,1,4,1,9,2,0,1,451
0,1,1,55,3,1,4,0,11,2,1,1,451
0,1,1,54,2,1,4,1,10,2,0,1,451
0,1,1,61,2,1,4,0,10,2,1,1,451
0,1,0,68,1,1,4,1,10,2,1,1,451
0,0,1,31,2,1,4,0,12,2,1,1,451
1,1,0,49,4,1,4,1,8,4,0,0,452
0,1,0,57,1,1,4,1,10,4,1,0,452
0,0,0,38,1,1,4,0,10,4,0,0,452
0,1,0,55,2,1,4,1,5,4,0,0,452
0,1,0,52,2,1,4,0,10,4,0,0,452
0,1,1,56,1,1,4,0,10,4,1,0,452
0,1,0,60,1,1,4,0,11,4,1,0,452
0,1,0,62,1,1,4,0,11,4,0,0,452
0,1,0,50,3,1,4,1,11,4,0,0,452
1,0,0,48,3,1,4,0,10,4,0,0,452
0,1,0,55,3,1,4,1,10,4,1,0,452
0,1,1,45,1,1,4,0,8,4,0,0,452
0,1,1,48,3,1,4,1,11,4,0,0,452
0,1,0,51,2,1,4,1,8,4,0,0,452
0,1,0,61,2,1,4,1,10,4,1,0,452
1,1,1,52,1,1,4,1,11,4,0,0,452
0,1,0,63,2,1,4,1,9,4,1,0,452
0,1,0,28,2,1,4,1,10,4,0,0,452
0,1,0,36,1,1,4,1,8,4,0,0,452
1,1,1,51,2,1,3,0,3,2,0,0,453
0,1,0,59,2,1,3,1,12,2,1,0,453
0,1,1,70,2,1,3,1,9,2,0,0,453
0,1,1,55,1,1,3,0,12,2,1,0,453
0,1,1,68,2,1,3,0,8,2,0,0,453
0,1,0,41,2,1,3,1,10,2,1,0,453
0,1,0,69,1,1,3,1,11,2,0,0,453
0,1,1,54,3,1,3,1,7,2,0,0,453
0,1,0,45,2,1,3,1,8,2,0,0,453
0,0,0,51,3,1,3,1,5,5,0,0,454
0,1,1,57,2,1,3,1,9,5,0,0,454
0,1,1,52,3,1,3,0,8,5,0,0,454
0,0,0,55,3,1,3,0,10,5,1,0,454
0,0,1,51,1,1,3,1,3,5,0,0,454
0,1,1,51,2,1,3,0,5,5,0,0,454
0,1,0,63,2,1,3,0,9,5,1,0,454
0,1,0,46,2,1,3,0,7,5,0,0,454
0,0,0,51,2,1,3,0,8,5,0,0,454
0,1,1,62,3,1,4,0,12,2,1,0,455
0,1,1,58,3,1,4,0,12,2,1,0,455
0,1,0,72,2,1,4,0,10,2,1,0,455
0,1,0,49,2,1,4,1,12,2,1,0,455
0,1,0,60,2,1,4,1,8,2,0,0,455
1,1,1,33,3,1,4,1,10,2,1,0,455
0,1,0,47,1,1,4,1,8,2,0,0,455
0,1,0,51,3,1,4,1,10,2,0,0,455
0,0,0,52,3,1,4,0,6,2,1,0,455
0,1,1,61,3,1,4,1,12,2,1,0,455
0,1,1,40,1,1,4,0,6,2,0,0,455
0,1,0,45,3,1,4,1,8,2,0,0,455
0,1,1,65,3,1,4,0,10,2,0,0,455
0,1,0,70,2,1,4,1,12,2,1,0,455
1,0,0,57,1,1,4,0,11,2,1,0,455
1,1,1,64,2,1,4,0,8,2,1,0,455
0,1,1,60,2,1,3,0,11,1,0,1,456
0,1,0,54,1,1,3,0,8,1,0,1,456
0,1,1,48,2,1,3,1,5,1,1,1,456
0,1,0,51,2,1,3,1,10,1,0,1,456
0,1,0,52,2,1,3,1,10,1,0,1,456
0,1,1,52,1,1,3,0,11,1,1,1,456
0,1,1,57,1,1,3,0,11,1,0,1,456
0,1,0,47,2,1,3,1,9,1,0,1,456
0,1,1,56,2,1,3,0,10,1,0,1,456
1,0,1,49,2,1,3,0,11,1,0,1,456
0,1,0,40,2,1,3,0,10,1,0,1,456
0,1,1,42,1,1,3,1,9,1,1,1,456
0,1,0,49,3,1,3,0,9,1,0,1,456
0,1,1,50,2,1,3,1,8,1,0,1,456
0,1,1,54,3,1,3,1,11,1,1,1,456
0,1,0,48,1,1,3,1,13,1,0,1,456
0,1,0,55,2,1,3,0,10,1,0,1,456
0,0,0,48,5,1,3,1,10,1,0,1,456
1,1,0,54,3,1,3,0,11,1,1,1,456
0,1,1,63,5,1,3,0,11,1,1,1,456
0,1,1,62,2,1,5,0,11,3,1,0,457
0,1,0,50,1,1,5,1,10,3,0,0,457
0,1,1,37,1,1,5,0,9,3,0,0,457
0,1,1,48,1,1,5,1,10,3,0,0,457
0,1,1,37,3,1,5,1,8,3,0,0,457
0,1,1,53,1,1,5,1,7,3,0,0,457
0,1,0,52,2,1,5,1,10,3,0,0,457
0,0,1,47,3,1,5,0,8,3,0,0,457
0,1,1,52,1,1,5,1,11,3,0,0,457
0,1,0,56,2,1,5,0,11,3,0,0,457
