"abuse","status","unemrate","age","educ","married","famsize","white","exhealth","vghealth","goodhealth","fairhealth","northeast","midwest","south","centcity","outercity","qrt1","qrt2","qrt3","beertax","cigtax","ethanol","mothalc","fathalc","livealc","inwf","employ","agesq","beertaxsq","cigtaxsq","ethanolsq","educsq"
0,1,5.30000019073486,53,13,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0900000035762787,10,2.40819001197815,0,1,1,0,0,2809,0.00810000021010637,100,5.79937934875488,169
0,1,5.30000019073486,37,9,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0900000035762787,10,2.40819001197815,0,1,1,0,0,1369,0.00810000021010637,100,5.79937934875488,81
0,3,5.30000019073486,30,13,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,900,0.00810000021010637,100,5.79937934875488,169
0,3,5.30000019073486,26,18,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,676,0.00810000021010637,100,5.79937934875488,324
0,3,5.30000019073486,57,16,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,1,1,1,1,3249,0.00810000021010637,100,5.79937934875488,256
0,3,5.30000019073486,50,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,2500,0.00810000021010637,100,5.79937934875488,289
0,3,9.30000019073486,49,12,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.787999987602234,16,2.54565000534058,0,0,0,1,1,2401,0.620943963527679,256,6.48033380508423,144
0,3,9.30000019073486,33,12,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.787999987602234,16,2.54565000534058,0,0,0,1,1,1089,0.620943963527679,256,6.48033380508423,144
0,3,3.79999995231628,44,11,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1936,0.00562500022351742,625,4.98852205276489,121
0,3,3.79999995231628,43,15,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1849,0.00562500022351742,625,4.98852205276489,225
0,3,3.79999995231628,29,11,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,1,0,1,1,1,841,0.00562500022351742,625,4.98852205276489,121
0,3,3.79999995231628,51,9,1,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,2601,0.00562500022351742,625,4.98852205276489,81
0,3,3.79999995231628,39,16,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1521,0.00562500022351742,625,4.98852205276489,256
0,3,3.79999995231628,38,13,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1444,0.00562500022351742,625,4.98852205276489,169
0,3,3.79999995231628,36,12,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1296,0.00562500022351742,625,4.98852205276489,144
0,3,3.79999995231628,30,12,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,900,0.00562500022351742,625,4.98852205276489,144
1,3,3.79999995231628,51,12,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,1,1,1,1,2601,0.00562500022351742,625,4.98852205276489,144
0,3,3.79999995231628,29,16,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,841,0.00562500022351742,625,4.98852205276489,256
0,3,3.79999995231628,49,18,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,2401,0.00562500022351742,625,4.98852205276489,324
0,3,3.79999995231628,33,12,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0750000029802322,25,2.2335000038147,0,0,0,1,1,1089,0.00562500022351742,625,4.98852205276489,144
1,3,10.8999996185303,32,16,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1024,0.527076005935669,256,3.43498015403748,256
0,3,10.8999996185303,41,16,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1681,0.527076005935669,256,3.43498015403748,256
0,2,10.8999996185303,26,12,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0.726000010967255,16,1.85336995124817,0,1,1,1,0,676,0.527076005935669,256,3.43498015403748,144
0,3,10.8999996185303,38,16,1,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,1,1,1,1,1,1444,0.527076005935669,256,3.43498015403748,256
0,3,10.8999996185303,41,18,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1681,0.527076005935669,256,3.43498015403748,324
0,1,10.8999996185303,25,14,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,0,0,625,0.527076005935669,256,3.43498015403748,196
0,3,10.8999996185303,40,9,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1600,0.527076005935669,256,3.43498015403748,81
0,3,10.8999996185303,51,16,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,2601,0.527076005935669,256,3.43498015403748,256
0,3,10.8999996185303,41,12,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,1,1,1,1,1681,0.527076005935669,256,3.43498015403748,144
0,3,10.8999996185303,32,12,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1024,0.527076005935669,256,3.43498015403748,144
0,3,10.8999996185303,57,12,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,3249,0.527076005935669,256,3.43498015403748,144
0,3,10.8999996185303,25,16,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,625,0.527076005935669,256,3.43498015403748,256
0,3,10.8999996185303,44,18,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,1,1,1936,0.527076005935669,256,3.43498015403748,324
0,1,10.8999996185303,41,12,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.726000010967255,16,1.85336995124817,0,0,0,0,0,1681,0.527076005935669,256,3.43498015403748,144
0,3,7.30000019073486,28,13,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.446000009775162,20.5,1.91735994815826,1,0,1,1,1,784,0.198916003108025,420.25,3.67626905441284,169
0,3,7.30000019073486,28,13,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,784,0.198916003108025,420.25,3.67626905441284,169
0,3,7.30000019073486,25,12,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,625,0.198916003108025,420.25,3.67626905441284,144
0,3,7.30000019073486,26,16,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,676,0.198916003108025,420.25,3.67626905441284,256
0,1,7.30000019073486,57,11,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,0,0,3249,0.198916003108025,420.25,3.67626905441284,121
0,3,7.30000019073486,47,13,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,2209,0.198916003108025,420.25,3.67626905441284,169
0,3,7.30000019073486,42,13,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1764,0.198916003108025,420.25,3.67626905441284,169
0,3,7.30000019073486,39,13,1,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0.446000009775162,20.5,1.91735994815826,0,0,0,1,1,1521,0.198916003108025,420.25,3.67626905441284,169
0,3,5.09999990463257,35,12,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,1,1,1,1,1225,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,53,16,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2809,0.0575999990105629,324,3.23125791549683,256
0,1,5.09999990463257,57,12,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,0,0,3249,0.0575999990105629,324,3.23125791549683,144
1,1,5.09999990463257,33,12,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,0,0,1089,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,42,12,1,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1764,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,32,14,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1024,0.0575999990105629,324,3.23125791549683,196
1,3,5.09999990463257,25,10,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,625,0.0575999990105629,324,3.23125791549683,100
0,3,5.09999990463257,28,12,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,784,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,41,12,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1681,0.0575999990105629,324,3.23125791549683,144
1,3,5.09999990463257,27,12,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,1,1,1,1,729,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,37,12,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1369,0.0575999990105629,324,3.23125791549683,144
1,3,5.09999990463257,39,14,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1521,0.0575999990105629,324,3.23125791549683,196
1,3,5.09999990463257,45,18,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2025,0.0575999990105629,324,3.23125791549683,324
0,3,5.09999990463257,36,12,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1296,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,26,16,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,676,0.0575999990105629,324,3.23125791549683,256
0,3,5.09999990463257,36,16,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1296,0.0575999990105629,324,3.23125791549683,256
0,3,5.09999990463257,39,16,1,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1521,0.0575999990105629,324,3.23125791549683,256
0,3,5.09999990463257,42,18,1,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1764,0.0575999990105629,324,3.23125791549683,324
0,3,5.09999990463257,31,13,1,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,961,0.0575999990105629,324,3.23125791549683,169
1,3,5.09999990463257,45,11,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,2025,0.0575999990105629,324,3.23125791549683,121
1,3,5.09999990463257,28,16,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,784,0.0575999990105629,324,3.23125791549683,256
0,3,5.09999990463257,27,12,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,1,1,1,729,0.0575999990105629,324,3.23125791549683,144
0,1,5.09999990463257,44,12,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,0,0,1936,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,39,16,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1521,0.0575999990105629,324,3.23125791549683,256
0,3,5.09999990463257,56,12,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,3136,0.0575999990105629,324,3.23125791549683,144
0,3,5.09999990463257,33,13,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1089,0.0575999990105629,324,3.23125791549683,169
0,3,5.09999990463257,34,18,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0.239999994635582,18,1.79756999015808,0,0,0,1,1,1156,0.0575999990105629,324,3.23125791549683,324
1,3,3.29999995231628,34,13,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,1,0,1,1,1156,0.0575999990105629,676,6.00240230560303,169
0,3,3.29999995231628,53,16,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,2809,0.0575999990105629,676,6.00240230560303,256
0,3,3.29999995231628,59,14,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,3481,0.0575999990105629,676,6.00240230560303,196
1,2,3.29999995231628,29,13,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,1,1,1,1,0,841,0.0575999990105629,676,6.00240230560303,169
0,3,3.29999995231628,52,16,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,2704,0.0575999990105629,676,6.00240230560303,256
0,3,3.29999995231628,57,13,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,3249,0.0575999990105629,676,6.00240230560303,169
0,3,3.29999995231628,45,14,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,1,1,1,1,1,2025,0.0575999990105629,676,6.00240230560303,196
1,3,3.29999995231628,38,13,1,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,1,1,1,1,1444,0.0575999990105629,676,6.00240230560303,169
0,3,3.29999995231628,45,16,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,1,1,1,1,2025,0.0575999990105629,676,6.00240230560303,256
0,2,3.29999995231628,43,16,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,0,1849,0.0575999990105629,676,6.00240230560303,256
0,3,3.29999995231628,54,12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,2916,0.0575999990105629,676,6.00240230560303,144
0,3,3.29999995231628,40,15,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0.239999994635582,26,2.44998002052307,0,0,0,1,1,1600,0.0575999990105629,676,6.00240230560303,225
0,3,4.19999980926514,56,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,0,0,1,1,3136,0.0153759997338057,441,4.25576210021973,0
0,3,4.19999980926514,25,12,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,0,0,1,1,625,0.0153759997338057,441,4.25576210021973,144
0,3,4.19999980926514,38,14,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,1,1,1,1,1444,0.0153759997338057,441,4.25576210021973,196
0,3,4.19999980926514,29,14,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,0,0,1,1,841,0.0153759997338057,441,4.25576210021973,196
0,3,4.19999980926514,40,12,1,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,0,0,1,1,1600,0.0153759997338057,441,4.25576210021973,144
0,1,4.19999980926514,28,13,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.123999997973442,21,2.06294989585876,0,0,0,0,0,784,0.0153759997338057,441,4.25576210021973,169
0,3,5.30000019073486,36,12,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,1,1,1,1,1296,0.00810000021010637,100,5.79937934875488,144
0,3,5.30000019073486,43,18,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,1849,0.00810000021010637,100,5.79937934875488,324
0,3,5.30000019073486,53,12,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,2809,0.00810000021010637,100,5.79937934875488,144
0,3,5.30000019073486,49,4,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0900000035762787,10,2.40819001197815,0,0,0,1,1,2401,0.00810000021010637,100,5.79937934875488,16
0,3,3.20000004768372,37,12,1,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0.144999995827675,14,2.4801299571991,0,0,0,1,1,1369,0.0210249982774258,196,6.1510443687439,144
0,3,3.20000004768372,31,8,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0.144999995827675,14,2.4801299571991,0,0,0,1,1,961,0.0210249982774258,196,6.1510443687439,64
0,3,3.20000004768372,50,13,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0.144999995827675,14,2.4801299571991,0,0,0,1,1,2500,0.0210249982774258,196,6.1510443687439,169
0,3,3.20000004768372,25,14,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0.144999995827675,14,2.4801299571991,0,0,0,1,1,625,0.0210249982774258,196,6.1510443687439,196
0,3,9.89999961853027,37,12,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0.400000005960464,17,1.32339000701904,0,0,0,1,1,1369,0.160000011324883,289,1.75136113166809,144
0,3,7.19999980926514,26,16,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,676,5.61689949035645,272.25,2.25738596916199,256
0,3,7.19999980926514,56,9,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,3136,5.61689949035645,272.25,2.25738596916199,81
0,1,7.19999980926514,54,12,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,0,0,2916,5.61689949035645,272.25,2.25738596916199,144
0,1,7.19999980926514,48,6,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,1,1,0,0,2304,5.61689949035645,272.25,2.25738596916199,36
0,3,7.19999980926514,26,10,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,676,5.61689949035645,272.25,2.25738596916199,100
0,3,7.19999980926514,34,12,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,1,1,1,1,1156,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,27,12,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,1,1,1,1,729,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,34,12,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,1156,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,50,10,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,2500,5.61689949035645,272.25,2.25738596916199,100
0,3,7.80000019073486,41,13,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.405000001192093,15,2.03025007247925,0,1,1,1,1,1681,0.164024993777275,225,4.12191534042358,169
0,3,7.80000019073486,40,16,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.405000001192093,15,2.03025007247925,0,1,1,1,1,1600,0.164024993777275,225,4.12191534042358,256
0,3,7.19999980926514,40,14,1,4,1,0,1,0,0,0,0,1,0,1,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,1600,5.61689949035645,272.25,2.25738596916199,196
0,1,7.19999980926514,56,12,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,0,0,3136,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,36,15,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,1296,5.61689949035645,272.25,2.25738596916199,225
0,3,7.19999980926514,36,17,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,1296,5.61689949035645,272.25,2.25738596916199,289
0,3,7.19999980926514,35,12,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,1,1,1,1,1225,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,44,11,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,1936,5.61689949035645,272.25,2.25738596916199,121
0,3,7.19999980926514,48,15,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,2304,5.61689949035645,272.25,2.25738596916199,225
0,3,7.19999980926514,51,7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,2601,5.61689949035645,272.25,2.25738596916199,49
0,3,7.19999980926514,50,11,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,2500,5.61689949035645,272.25,2.25738596916199,121
0,2,7.19999980926514,36,12,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,0,1296,5.61689949035645,272.25,2.25738596916199,144
0,3,7.19999980926514,51,10,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2.36999988555908,16.5,1.50246000289917,0,0,0,1,1,2601,5.61689949035645,272.25,2.25738596916199,100
0,3,6.40000009536743,31,13,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,961,0.0324000008404255,400,4.77667236328125,169
0,3,6.40000009536743,32,16,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1024,0.0324000008404255,400,4.77667236328125,256
0,3,6.40000009536743,28,16,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,784,0.0324000008404255,400,4.77667236328125,256
0,1,6.40000009536743,30,16,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,0,0,900,0.0324000008404255,400,4.77667236328125,256
0,3,6.40000009536743,32,15,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1024,0.0324000008404255,400,4.77667236328125,225
0,3,6.40000009536743,39,14,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1521,0.0324000008404255,400,4.77667236328125,196
0,3,6.40000009536743,34,13,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,1,1,1,1,1156,0.0324000008404255,400,4.77667236328125,169
0,3,6.40000009536743,35,14,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1225,0.0324000008404255,400,4.77667236328125,196
0,3,6.40000009536743,52,16,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,2704,0.0324000008404255,400,4.77667236328125,256
0,3,6.40000009536743,47,16,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,2209,0.0324000008404255,400,4.77667236328125,256
0,3,6.40000009536743,36,14,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,1,1,1,1,1296,0.0324000008404255,400,4.77667236328125,196
0,3,6.40000009536743,59,13,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,3481,0.0324000008404255,400,4.77667236328125,169
1,3,6.40000009536743,31,12,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,961,0.0324000008404255,400,4.77667236328125,144
0,3,6.40000009536743,44,11,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1936,0.0324000008404255,400,4.77667236328125,121
0,3,6.40000009536743,42,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1764,0.0324000008404255,400,4.77667236328125,289
0,3,6.40000009536743,36,13,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1296,0.0324000008404255,400,4.77667236328125,169
1,3,6.40000009536743,45,17,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,2025,0.0324000008404255,400,4.77667236328125,289
0,3,6.40000009536743,38,13,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1444,0.0324000008404255,400,4.77667236328125,169
1,3,6.40000009536743,32,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,1,1,1,1,1024,0.0324000008404255,400,4.77667236328125,81
1,3,6.40000009536743,26,10,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,676,0.0324000008404255,400,4.77667236328125,100
0,3,6.40000009536743,44,18,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.180000007152557,20,2.18555998802185,0,0,0,1,1,1936,0.0324000008404255,400,4.77667236328125,324
0,3,3.90000009536743,45,12,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.635999977588654,2.5,1.83648002147675,0,0,0,1,1,2025,0.404495984315872,6.25,3.3726589679718,144
